第0类：
		的	0.0955191431884
		,	0.0516667334057
		。	0.0289103604004
		关系	0.022269015489
		了	0.0221713486521
		语义	0.0199250114026
		结构	0.0196320108918
		分析	0.0195343440549
		与	0.0166043389469
		和	0.0141626680236
		为	0.0140650011867
		语法	0.0132836664912
		动词	0.0132836664912
		汉语	0.0128929991435
		事件	0.0123069981219
		句法	0.0122093312849
		以	0.0114279965895
		形式	0.0113303297525
		描述	0.0104513282201
		名词	0.00986532719855
		概念	0.00957232668776
		理论	0.00927932617696
		并	0.00752132311217
		建立	0.00742365627524
		类	0.00732598943831
		本文	0.00722832260138
		处理	0.00703298892751
		表示	0.00654465474285
		及	0.00634932106898
		及其	0.00625165423205
		提供	0.00586098688432
		基本	0.00586098688432
		表达	0.00586098688432
		体系	0.00576332004739
		之间	0.00556798637352
		定义	0.00547031953659
		层次	0.00547031953659
		规则	0.00537265269966
		成分	0.00537265269966
		类型	0.004884318515
		句子	0.00468898484113
		讨论	0.00468898484113
		给出	0.00468898484113
		文法	0.00468898484113
		提出	0.00439598433033
		属性	0.00439598433033
		语义分析	0.00439598433033
		划分	0.00420065065647
		标记	0.00420065065647
		其	0.00410298381954
第1类：
		的	0.0665327000675
		,	0.056967688035
		方法	0.0530739663227
		。	0.0420699701792
		中	0.025140745343
		首先	0.0218395464999
		一种	0.0212470236307
		该	0.0209930852581
		和	0.0200619778921
		然后	0.0194694550229
		利用	0.019046224402
		基于	0.018622993781
		抽取	0.0174379480425
		进行	0.0149832104413
		对	0.0147292720687
		提出	0.014390687572
		提取	0.014390687572
		;	0.0138828108269
		通过	0.013459580206
		了	0.0123591805917
		实验	0.0121898883433
		候选	0.0118513038466
		属性	0.0118513038466
		获取	0.0115127193499
		最后	0.0109201964806
		从	0.0107509042322
		信息	0.0104969658597
		生成	0.0100737352388
		出	0.00939656624533
		文本	0.00931192012115
		网页	0.00931192012115
		该文	0.0086347511277
		自动	0.00736505926498
		模板	0.00702647476826
		结合	0.00651859802317
		包含	0.00634930577481
		规则	0.00618001352645
		术语	0.00609536740227
		准确率	0.00592607515391
		得到	0.00558749065718
		采用	0.005502844533
		根据	0.00533355228464
		结果表明	0.00524890616046
		来	0.00524890616046
		再	0.0050796139121
		集合	0.00499496778792
		实例	0.00465638329119
		方式	0.00465638329119
		表明	0.00457173716701
		每个	0.00440244491865
第2类：
		的	0.107700677213
		,	0.0562095938026
		方法	0.0354324899703
		。	0.030714983303
		计算	0.0279045537991
		基于	0.0255959867067
		词汇	0.0204769901103
		之间	0.0188710303938
		与	0.0184695404647
		提出	0.0177669330887
		中	0.0174658156418
		词语	0.0163617183367
		在	0.0160606008899
		概念	0.0147557586202
		相似度	0.0141535237265
		关系	0.0129490539392
		来	0.0114434667049
		间	0.0112427217404
		通过	0.00953638954159
		一种	0.00933564457703
		将	0.00883378216562
		该	0.00863303720105
		该文	0.00833191975421
		表示	0.00823154727193
